"","symbol","company","exchange","date.x","price","currency","actions","date.y","open","close","adjusted","returns","year"
"176","AKSI.JK","Asia Kapitalindo Securities","Jakarta",2001-07-13,200,"IDR","Priced",2007-12-28,105,105,101.238266,-0.475,2001
"177","IXX.F","Init","Frankfurt",2001-07-20,5.1,"EUR","Priced",2001-07-24,5.1,5.13,3.9454,0.00588235294117645,2001
"178","6116.TW","Hannstar Display Corp","Taiwan",2001-08-17,14,"TWD","Priced",2004-09-06,29.506201,29.1644,24.762064,1.08317142857143,2001
"179","600498.SS","FiberHome Telecom Tech Co Ltd","Shanghai",2001-07-24,21,"CNY","Priced",2001-08-23,10.1351,9.14865,6.396444,-0.56435,2001
"180","JWC.WA","J W CONSTRUCTION HOLDING","Warsaw",2007-06-04,71,"PLN","Priced",2007-06-04,92.800003,80,80,0.126760563380282,2007
"181","600599.SS","Hunan Liuyang Firworks Co Ltd","Shanghai",2001-07-27,10,"CNY","Priced",2001-08-28,13.9056,15.05,14.741102,0.505,2001
"182","600539.SS","Taiyuan Lionhead Cement Co Ltd","Shanghai",2001-07-28,6.98,"CNY","Priced",2001-08-24,12.22,12.48,12.095285,0.787965616045845,2001
"183","600569.SS","Anyang Iron & Steel Co Ltd","Shanghai",2001-07-30,6.8,"CNY","Priced",2001-08-20,3.48259,3.40796,2.506535,-0.498829411764706,2001
"184","600322.SS","Tianjin Realty Dvlp(Grp)Co Ltd","Shanghai",2001-07-30,5,"CNY","Priced",2001-09-10,5.14,5.84,4.85231,0.168,2001
"185","8022.HK","Argos Enterprise(Holdings)Ltd","HKSE",2001-08-13,1,"HKD","Priced",2001-08-14,37.5,34.5,34.5,33.5,2001
"186","600596.SS","Zhejiang Xinan Chem Indl Grp","Shanghai",2001-07-31,7.3,"CNY","Priced",2001-09-06,3.14725,3.0655,1.827528,-0.580068493150685,2001
"187","AGO.V","Alegro Health Corp","TSXV",2002-09-04,0.15,"CAD","Priced",2007-10-25,0.9,0.9,0.9,5,2002
"188","TAS.AX","Tasman Resources NL","ASX",2001-12-18,0.2,"AUD","Priced",2001-12-02,0.1483,0.1483,0.1483,-0.2585,2001
"189","0009.HK","Mandarin Ent(Hldgs)Ltd","HKSE",2001-09-06,0.9,"HKD","Priced",2001-09-12,9.24333,7.00253,7.00253,6.78058888888889,2001
"190","2461.TW","K Laser Technology Inc","Taiwan",2001-09-19,36,"TWD","Priced",2000-01-04,9.84531,9.54238,6.428452,-0.734933888888889,2001
"191","2600.HK","Aluminum Corp of China Ltd","HKSE",2001-12-12,1.38,"HKD","Priced",2001-12-12,1.39,1.4,1.144353,0.0144927536231885,2001
"192","PTT.BK","PTT PCL","Thailand",2001-12-06,35,"THB","Priced",2001-12-06,3.8,3.575,8e-04,-0.897857142857143,2001
"193","UAV.L","Unicorn AIM VCT Plc","LSE",2001-11-05,1,"GBP","Priced",2007-04-11,1,1,0.802386,0,2001
"194","4904.TW","Far EasTone Telecommunications","Taiwan",2001-12-10,31,"TWD","Priced",2005-08-24,50.2505,50.126701,25.161966,0.61699035483871,2001
"195","2318.HK","Ping An Insurance(Group)Co","HKSE",2004-06-24,10.33,"HKD","Priced",2004-06-24,5.25,5.175,4.056371,-0.499031945788964,2004
"196","0197.HK","Heng Tai Consumable Grp Ltd","HKSE",2001-12-03,0.4,"HKD","Priced",2001-12-03,3.4399,3.79822,3.754386,8.49555,2001
"197","IGO.AX","Independence Gold NL","ASX",2002-06-17,0.2,"AUD","Priced",2002-01-02,0.19906,0.19906,0.15257,-0.00470000000000015,2002
"198","2668.HK","Pak Tak International Ltd","HKSE",2001-12-06,0.88,"HKD","Priced",2001-12-06,0.186,0.182,0.132753,-0.793181818181818,2001
"199","600506.SS","Xinjiang Korla Pear Co Ltd","Shanghai",2001-12-26,4.94,"CNY","Priced",2001-12-26,9.77273,9.54545,9.54545,0.932277327935223,2001
"200","600520.SS","Tongling Sanjia Mould Co Ltd","Shanghai",2002-01-08,6.8,"CNY","Priced",2002-01-08,15.2556,15.2556,14.949759,1.24347058823529,2002
"201","0358.HK","Jiangxi Copper Co Ltd","HKSE",2002-01-11,2.27,"CNY","Priced",2000-01-04,0.91,1.05,0.674161,-0.537444933920705,2002
"202","600379.SS","Shaanxi Baoguang Vacuum Electn","Shanghai",2002-01-16,2.76,"CNY","Priced",2002-01-16,5.36452,5.99154,5.725836,1.17084782608696,2002
"203","4106.TW","Apex Medical Corp","Taiwan",2002-01-22,35,"TWD","Priced",2004-11-08,11.4045,10.8482,6.386621,-0.690051428571429,2002
"204","6145.TW","Power Quotient International","Taiwan",2002-01-22,23,"TWD","Priced",2003-08-25,65.548103,62.574799,57.773655,1.72064343478261,2002
"205","2493.TW","Ampoc Far-East Co Ltd","Taiwan",2002-01-23,30,"TWD","Priced",2002-01-24,19.296,20.1171,7.466384,-0.32943,2002
"206","0548.HK","Shenzhen Expressway Co Ltd","HKSE",2001-12-25,3.66,"CNY","Priced",2000-01-04,1.2,1.21,0.472678,-0.669398907103825,2001
"207","1129.HK","Sky Hawk Computer Grp Hldg Ltd","HKSE",2002-01-17,0.5,"HKD","Priced",2002-01-17,5.7,7.4,7.392269,13.8,2002
"208","600583.SS","Offshore Oil Engineering Co","Shanghai",2002-02-05,9.6,"CNY","Priced",2002-02-05,1.28335,1.24031,0.741749,-0.870801041666667,2002
"209","2499.TW","Unity Opto Technology Co Ltd","Taiwan",2002-02-19,39,"TWD","Priced",2002-02-20,24.5378,24.5378,18.220112,-0.370825641025641,2002
"210","XIL.PA","Xilam Animation SA","Paris",2002-02-07,15,"EUR","Priced",2002-02-11,13.9,13.9,13.9,-0.0733333333333334,2002
"211","4532.TW","Rechi Precision Co Ltd","Taiwan",2002-02-25,16.8,"TWD","Priced",2003-08-04,8.70655,8.65845,4.423474,-0.484616071428571,2002
"212","600509.SS","Xinjiang Tianfu Thermoelectric","Shanghai",2002-02-28,7,"CNY","Priced",2002-02-28,5.03333,4.83333,3.040624,-0.309524285714286,2002
"213","3006.TW","Elite Semiconductor Memory","Taiwan",2002-03-04,150,"TWD","Priced",2002-03-05,65.048302,65.048302,38.300808,-0.566344653333333,2002
"214","CCRO3.SA","CCR SA","Sao Paolo",2002-01-28,18,"BRL","Priced",2002-02-01,1.1875,1.11063,0.42741,-0.938298333333333,2002
"215","600373.SS","Jiangxi Xinxin Indl Co Ltd","Shanghai",2002-03-04,2.68,"CNY","Priced",2002-03-04,3.03809,3.04637,2.503226,0.136705223880597,2002
"216","1002.HK","VS International Group Ltd","HKSE",2002-02-08,0.43,"HKD","Priced",2002-02-08,0.40266,0.41161,0.350684,-0.0427674418604651,2002
"217","1076.HK","First Natural Foods Holdings","HKSE",2002-02-11,0.73,"HKD","Priced",2002-02-11,0.1825,0.175,0.054054,-0.76027397260274,2002
"218","JXR.PA","Archos SA","Paris",2002-02-15,13.9,"EUR","Priced",2002-02-15,13.1112,13.1112,13.1112,-0.056748201438849,2002
"219","6165.TW","Jye Tai Precision Industrial","Taiwan",2002-03-26,33,"TWD","Priced",2003-08-04,31.2083,31.8202,28.375586,-0.0357515151515152,2002
"220","2495.TW","Infortrend Technology Inc","Taiwan",2002-03-25,102,"TWD","Priced",2002-03-26,37.1021,37.1021,16.495802,-0.636253921568627,2002
"221","5534.TW","Chong Hong Construction Co Ltd","Taiwan",2002-03-26,12,"TWD","Priced",2004-05-24,13.0572,12.931,4.103424,0.0775833333333333,2002
"222","1161.HK","Water Oasis Group Ltd","HKSE",2002-03-11,1.08,"HKD","Priced",2002-03-11,0.6,0.595,0.133412,-0.449074074074074,2002
"223","600598.SS","Heilongjiang Beidahuang","Shanghai",2002-03-29,5.38,"CNY","Priced",2002-03-29,4.79478,4.74502,3.102605,-0.118026022304833,2002
"224","ABX.AX","Abelle Ltd","ASX",2002-04-30,0.25,"AUD","Priced",2009-12-23,0.255,0.31,0.31,0.24,2002
"225","600036.SS","China Merchants Bank Co Ltd","Shanghai",2002-04-09,7.3,"CNY","Priced",2002-04-09,4.17732,4.23694,2.73632,-0.419597260273973,2002
"226","532461.BO","Punjab National Bank","BSE",2002-04-26,31,"INR","Priced",2018-01-02,170.100006,166.449997,166.449997,4.36935474193548,2002
"227","FPNI.JK","Fatrapolindo Nusa Industri Tbk","Jakarta",2002-03-21,250,"IDR","Priced",2002-03-21,600,495,442.340454,0.98,2002
"228","ALFA.ST","Alfa Laval AB","Stockholm",2002-05-17,9.581,"USD","Priced",2002-05-17,23.5,24.5,9.538839,1.55714434818912,2002
"229","ALFA.ST","Alfa Laval AB","Stockholm",2002-05-17,91,"SEK","Priced",2002-05-17,23.5,24.5,9.538839,-0.730769230769231,2002
"230","600486.SS","Jiangsu Yangnong Chemical","Shanghai",2002-04-25,6.75,"CNY","Priced",2002-04-25,6.16284,5.57483,3.780494,-0.174099259259259,2002
"231","600456.SS","Baoji Titanium Industry Co Ltd","Shanghai",2002-04-12,5.4,"CNY","Priced",2002-04-12,7.44268,8.11287,6.468824,0.502383333333333,2002
"232","2389.HK","Wang Sing Intl Holdings Group","HKSE",2002-04-26,0.95,"HKD","Priced",2002-04-26,2.4,2.56,2.56,1.69473684210526,2002
"233","KIRK","Kirkland's Inc","NasdaqGM",2002-07-11,15,"USD","Priced",2002-07-30,11,11.05,10.429911,-0.263333333333333,2002
"234","IGE.L","Image Scan Holdings Plc","LSE",2002-04-25,0.65,"GBP","Priced",2002-04-25,74.5,73.5,73.5,112.076923076923,2002
"235","LQMT","Liquidmetal Technologies","NasdaqGM",2002-05-22,15,"USD","Priced",2002-05-22,15.01,15.03,15.03,0.002,2002
"236","WG.L","John Wood Group PLC","LSE",2002-06-05,2.841,"USD","Priced",2002-05-29,279,281.854004,209.861664,98.2094347060894,2002
"237","600505.SS","Sichuan Xichang Electric Power","Shanghai",2002-05-30,4.36,"CNY","Priced",2002-05-30,6.71667,6.81111,6.161277,0.56218119266055,2002
"238","WMH.L","William Hill PLC","LSE",2002-06-20,3.314,"USD","Priced",2002-06-17,155.869003,157.983994,67.070053,46.671694025347,2002
"239","WMH.L","William Hill PLC","LSE",2002-06-20,2.25,"GBP","Priced",2002-06-17,155.869003,157.983994,67.070053,69.2151084444444,2002
"240","2323.HK","Topsearch Intl(Holdings)Ltd","HKSE",2002-06-21,1.38,"HKD","Priced",2002-06-21,1.37179,1.23262,1.063658,-0.106797101449275,2002
"241","NOBI.ST","Nobia AB","Stockholm",2002-06-18,78,"SEK","Priced",2002-06-19,26,23.6667,11.764104,-0.696580769230769,2002
"242","600397.SS","Anyuan Industrial Co Ltd","Shanghai",2002-07-02,5.99,"CNY","Priced",2002-07-02,3.71425,3.75139,2.620529,-0.373724540901503,2002
"243","TICON.BK","TICON Indl Connection PCL","Thailand",2002-06-13,21,"THB","Priced",2002-06-13,5.4359,4.62051,0.962103,-0.779975714285714,2002
"244","SCMA.JK","Surya Citra Media Tbk PT","Jakarta",2002-06-28,0.128,"USD","Priced",2002-07-16,225,230,1.189915,1795.875,2002
"245","SCE.L","Surface Transforms PLC","LSE",2002-09-24,0.9,"GBP","Priced",2002-09-24,71.428001,71.428001,71.428001,78.3644455555555,2002
"246","600590.SS","Tsinghua Tellhow Sci-Tech Co","Shanghai",2002-07-03,4.76,"CNY","Priced",2002-07-03,5.37892,5.77778,4.774044,0.213819327731092,2002
"247","INVP.L","Investec PLC","LSE",2002-07-29,8.3,"GBP","Priced",2002-07-22,163,165.5,36.267624,18.9397590361446,2002
"248","1094.HK","Sunny Global Holdings Ltd","HKSE",2002-07-03,0.5,"HKD","Priced",2002-07-03,10.2,12.2,12.190317,23.4,2002
"249","C38U.SI","CapitaMall Trust Ltd","SES",2002-07-17,0.96,"SGD","Priced",2007-11-05,2.85664,2.80767,1.628275,1.92465625,2002
"250","600592.SS","Fujian Longxi Bearing Co Ltd","Shanghai",2002-08-05,6,"CNY","Priced",2002-08-05,5.21154,5.11923,3.441237,-0.146795,2002
"251","1211.HK","BYD Co Ltd","HKSE",2002-07-31,10.95,"HKD","Priced",2002-07-31,2.41131,2.64814,1.800006,-0.758160730593607,2002
"252","2388.HK","BOC Hong Kong(Hldg)Ltd","HKSE",2002-07-25,21.795,"USD","Priced",2002-07-25,8.5,8.05,4.002989,-0.630649231475109,2002
"253","2388.HK","BOC Hong Kong(Hldg)Ltd","HKSE",2002-07-25,8.075,"HKD","Priced",2002-07-25,8.5,8.05,4.002989,-0.00309597523219796,2002
"254","EDF.PA","EDF SA","Paris",2005-11-21,32,"EUR","Priced",2005-11-21,32.290001,32,17.284714,0,2005
"255","1217.HK","Sino Technology Invest Co Ltd","HKSE",2002-08-28,0.25,"HKD","Priced",2002-08-28,0.27817,0.34771,0.34771,0.39084,2002
"256","0364.HK","Huafeng Envi Protection","HKSE",2002-08-30,0.5,"HKD","Priced",2002-08-30,10.6,10,9.868926,19,2002
"257","MFON.ME","MegaFon","MCX",2012-11-28,20,"USD","Priced",2012-11-28,650.099976,630,388.750244,30.5,2012
"258","3049.TW","Sintek Photronic Corp","Taiwan",2002-09-27,28,"TWD","Priced",2002-09-30,30.312599,30.312599,29.88093,0.0825928214285714,2002
"259","7010.SR","Saudi Telecom Co SJSC","Saudi",2003-01-01,170,"SAR","Priced",2010-03-04,44.099998,44.200001,33.94772,-0.739999994117647,2003
"260","FNS.BK","Finansa PCL","Thailand",2002-09-25,25,"THB","Priced",2002-09-26,22.514,22.018101,17.040064,-0.11927596,2002
"261","600499.SS","Guangdong Keda Dynamo-Electric","Shanghai",2002-10-10,14.2,"CNY","Priced",2002-10-10,1.23712,1.28808,0.284532,-0.90929014084507,2002
"262","6196.TW","Marketech International Corp","Taiwan",2002-10-17,105,"TWD","Priced",2004-05-24,33.3269,32.8507,16.185423,-0.68713619047619,2002
"263","3013.TW","UNEEC","Taiwan",2002-09-16,35,"TWD","Priced",2002-09-17,16.3543,17.522499,12.521485,-0.499357171428571,2002
"264","600050.SS","China United TeleCommun Corp","Shanghai",2002-10-09,2.3,"CNY","Priced",2002-10-09,3.05,2.87,2.437051,0.247826086956522,2002
"265","1227.HK","First Asia Capital Invest Ltd","HKSE",2002-09-27,0.5,"HKD","Priced",2005-10-10,2.42347,2.43693,2.43693,3.87386,2002
"266","065500.KQ","Dae Jin Industrial Co Ltd","KOSDAQ",2002-09-19,800,"KRW","Priced",2002-09-19,4286.240234,4286.240234,4286.240234,4.3578002925,2002
"267","532555.BO","NTPC","BSE",2004-11-05,62,"INR","Priced",2018-01-02,177.5,178.75,178.75,1.88306451612903,2004
"268","AH.BK","AAPICO Hitech PCL","Thailand",2002-10-17,25,"THB","Priced",2002-10-17,4.1,3.89,1.877957,-0.8444,2002
"269","600571.SS","Hangzhou Sunyard Sys","Shanghai",2002-11-01,13.87,"CNY","Priced",2002-11-01,2.72175,2.76529,1.879223,-0.800627974044701,2002
"270","600552.SS","Anhui Fangxing Science&Tech","Shanghai",2002-11-08,5.6,"CNY","Priced",2002-11-08,2.47863,2.28718,1.787379,-0.591575,2002
"271","3054.TW","Carry Computer Eng Co Ltd","Taiwan",2002-11-18,78,"TWD","Priced",2002-11-19,223.962006,223.962006,188.537125,1.87130776923077,2002
"272","2312.HK","Golden 21 Investment Holdings","HKSE",2002-10-28,1,"HKD","Priced",2005-12-13,7.80072,7.80072,7.80072,6.80072,2002
"273","3050.TW","U-Tech Media Corp","Taiwan",2002-10-29,42,"TWD","Priced",2002-10-30,22.8428,22.8428,16.676861,-0.456123809523809,2002
"274","2309.HK","Grandtop Intl Hldg Ltd","HKSE",2002-11-12,1,"HKD","Priced",2002-11-12,20.200001,20.4,20.4,19.4,2002
"275","600511.SS","China National Medicines Corp","Shanghai",2002-11-27,5,"CNY","Priced",2002-11-27,2.32692,2.46795,1.732795,-0.50641,2002
"276","600525.SS","Shenzhen Changyuan New","Shanghai",2002-12-02,7.6,"CNY","Priced",2002-12-02,2.33021,2.08723,1.46393,-0.725364473684211,2002
"277","ABP.AX","Abacus Property Group","ASX",2002-11-14,1.1,"AUD","Priced",2002-11-11,5.37344,5.37344,2.763071,3.88494545454545,2002
"278","579.SI","TR Networks Ltd","SES",2002-11-27,0.2,"SGD","Priced",2002-11-27,0.27447,0.22715,0.217162,0.13575,2002
"279","0357.HK","Hainan Meilan Airport Co Ltd","HKSE",2002-11-18,3.78,"HKD","Priced",2002-11-18,3.9,3.975,2.43727,0.0515873015873016,2002
"280","MTH.AX","Mithril Resources Ltd","ASX",2002-11-18,0.2,"AUD","Priced",2002-11-14,1.8,1.8,1.8,8,2002
"281","2883.HK","China Oilfield Services Ltd","HKSE",2002-11-20,1.68,"HKD","Priced",2002-11-20,1.8,1.89,1.448368,0.125,2002
"282","PEB.NZ","Pacific Edge Biotechnology Ltd","NZSE",2003-02-12,0.25,"NZD","Priced",2003-10-09,0.22216,0.22216,0.22216,-0.11136,2003
"283","WOR.AX","Worley Group Ltd","ASX",2002-11-28,1.75,"AUD","Priced",2002-11-26,1.8815,1.8815,1.167536,0.0751428571428572,2002
"284","600458.SS","Zhuzhou Times New Material","Shanghai",2002-12-19,6.6,"CNY","Priced",2002-12-19,2.57944,2.71176,2.31983,-0.589127272727273,2002
"285","600512.SS","Tengda Constr Grp Co Ltd","Shanghai",2002-12-26,5,"CNY","Priced",2002-12-26,2.17262,2.05754,0.90308,-0.588492,2002
"286","600030.SS","CITIC Securities Co Ltd","Shanghai",2003-01-06,4.5,"CNY","Priced",2003-01-06,1.36543,1.23704,0.830667,-0.725102222222222,2003
"287","C50.SI","Cheung Woh Technologies Ltd","SES",2002-12-19,0.23,"SGD","Priced",2002-12-19,0.15,0.15,0.086404,-0.347826086956522,2002
"288","600538.SS","Beihai Gofar Marine Biological","Shanghai",2003-01-14,6.69,"CNY","Priced",2003-01-14,5.50794,5.64683,5.509342,-0.155929745889387,2003
"289","600562.SS","Jiangsu Gaochun Ceramics","Shanghai",2003-01-28,7.2,"CNY","Priced",2003-01-28,2.37733,2.45014,1.449049,-0.659702777777778,2003
"290","600408.SS","Shanxi Antai Group Co Ltd","Shanghai",2003-02-12,5.09,"CNY","Priced",2003-02-12,3.13399,3.22549,2.901123,-0.366308447937132,2003
"291","600573.SS","Huiquan Brewage Grp Inc Fujian","Shanghai",2003-02-26,7.44,"CNY","Priced",2003-02-26,11.58,11.59,10.733739,0.557795698924731,2003
"292","600521.SS","Zhejiang Huahai Pharmaceutical","Shanghai",2003-03-04,15.55,"CNY","Priced",2003-03-04,1.59456,1.56477,0.977506,-0.899371704180064,2003
"293","600370.SS","Jiangsu Sanfangxiang Industry","Shanghai",2003-03-06,7.62,"CNY","Priced",2003-03-06,2.18148,2.09259,1.027382,-0.72538188976378,2003
"294","2336.HK","Sunlink International Holdings","HKSE",2003-03-03,0.5,"HKD","Priced",2003-03-03,4.53883,4.36426,4.36426,7.72852,2003
"295","1140.HK","Concepta Investments Ltd","HKSE",2003-03-20,0.5,"HKD","Priced",2003-03-20,0.53,0.54,0.327489,0.0800000000000001,2003
"296","600575.SS","Wuhu Port Storage&Transp Co","Shanghai",2003-03-28,7.08,"CNY","Priced",2003-03-28,1.03917,1.00083,0.190332,-0.858639830508475,2003
"297","600375.SS","Anhui Xingma Automobile Co Ltd","Shanghai",2003-04-01,9.9,"CNY","Priced",2003-04-01,12.4444,11.6,8.915008,0.171717171717172,2003
"298","600343.SS","Shaanxi Aerospace Power","Shanghai",2003-04-08,3.68,"CNY","Priced",2003-04-08,3.66358,4.17165,3.685342,0.133600543478261,2003
"299","600039.SS","SRBC","Shanghai",2003-03-25,6.87,"CNY","Priced",2003-03-25,2.0787,2.09954,1.7766,-0.694390101892285,2003
"300","600481.SS","Jiangsu Shuangliang Aircon Co","Shanghai",2003-04-22,7.24,"CNY","Priced",2003-04-22,2.18958,2.20833,0.670957,-0.694982044198895,2003
"301","600459.SS","Sino-Platinum Metals Co Ltd","Shanghai",2003-05-16,6.8,"CNY","Priced",2003-05-16,4.98967,4.91326,4.143634,-0.277461764705882,2003
"302","S08.SI","Singapore Post Ltd","SES",2003-05-07,0.6,"SGD","Priced",2003-05-13,0.64,0.64,0.282474,0.0666666666666667,2003
"303","IT.BK","IT City PLC","Thailand",2003-06-02,5,"THB","Priced",2003-06-02,3.2,3.18,1.567665,-0.364,2003
"304","NZX.NZ","New Zealand Exchange Ltd","NZSE",2003-06-04,2.5,"NZD","Priced",2003-06-03,0.40809,0.3986,0.089728,-0.84056,2003
"305","NZX.NZ","New Zealand Exchange Ltd","NZSE",2003-06-04,1.5,"NZD","Priced",2003-06-03,0.40809,0.3986,0.089728,-0.734266666666667,2003
"306","OEX.AX","Oilex NL","ASX",2003-10-24,0.2,"AUD","Priced",2003-10-23,0.18326,0.18326,0.18326,-0.0837,2003
"307","600409.SS","Tangshan Sanyou Chem Inds Co","Shanghai",2003-06-18,6,"CNY","Priced",2003-06-18,1.65638,1.6803,1.04534,-0.71995,2003
"308","600490.SS","Shanghai Synica Co Ltd","Shanghai",2003-06-26,7,"CNY","Priced",2018-09-19,8.67,8.67,8.67,0.238571428571429,2003
"309","532500.BO","Maruti Udyog Ltd","BSE",2003-07-10,125,"INR","Priced",2018-01-02,9694,9545.150391,9545.150391,75.361203128,2003
"310","2349.HK","Wah Yuen Holdings Ltd","HKSE",2003-06-25,1.09,"HKD","Priced",2003-06-25,8.7,8.6,8.6,6.88990825688073,2003
"311","2882.HK","Ocean Grand Chem Hldg Ltd","HKSE",2003-06-30,0.88,"HKD","Priced",2002-12-13,1.49248,1.54279,1.387909,0.753170454545455,2003
"312","2868.HK","Beijing Capital Land Ltd","HKSE",2003-06-19,1.66,"HKD","Priced",2003-06-19,1.69,1.67,0.768549,0.00602409638554224,2003
"313","600271.SS","Aerospace Info Co Ltd","Shanghai",2003-07-11,23.04,"CNY","Priced",2003-07-11,2.55965,2.55526,0.775024,-0.889094618055556,2003
"314","600273.SS","Huafang Textile Co Ltd","Shanghai",2003-06-27,4.83,"CNY","Priced",2003-06-27,5.41353,5.29323,4.551645,0.0959068322981367,2003
"315","600475.SS","Wuxi Huaguang Boiler Co Ltd","Shanghai",2003-07-21,4.92,"CNY","Priced",2003-07-21,4.01367,4.38477,3.470428,-0.108786585365854,2003
"316","CYBW.KL","Cybertowers Bhd","Kuala Lumpur",2003-07-10,0.16,"MYR","Priced",2003-07-10,2.55,3.8,3.8,22.75,2003
"317","3231.TW","Wistron Corp","Taiwan",2003-08-19,32,"TWD","Priced",2003-08-19,14.8144,14.8144,5.389174,-0.53705,2003
"318","6257.TW","Sigurd Microelectronics Corp","Taiwan",2003-08-25,31,"TWD","Priced",2003-08-25,20.394699,20.394699,8.99352,-0.342106483870968,2003
"319","600425.SS","Xinjiang Qingsong Cement Co","Shanghai",2003-07-24,4.3,"CNY","Priced",2003-07-24,2.67667,2.68667,1.693743,-0.375193023255814,2003
"320","600348.SS","Shanxi Guoyang New Energy Co","Shanghai",2003-08-21,8.2,"CNY","Priced",2003-08-21,1.802,1.816,0.928888,-0.778536585365854,2003
"321","600547.SS","Shandong Gold Mining Co Ltd","Shanghai",2003-08-28,4.78,"CNY","Priced",2003-08-28,1.02,1.071,0.501325,-0.775941422594142,2003
"322","600449.SS","Ningxia Saima Industry Co Ltd","Shanghai",2003-08-29,6.7,"CNY","Priced",2003-08-29,2.60749,2.71845,1.854233,-0.594261194029851,2003
"323","2368.HK","Eagle Nice(Intl)Hldg Ltd","HKSE",2003-08-22,1,"HKD","Priced",2003-08-22,1.23,1.29,0.390019,0.29,2003
"324","600480.SS","Lingyun Industrial Corp Ltd","Shanghai",2003-08-15,3.48,"CNY","Priced",2003-08-15,4.38404,4.02545,3.40427,0.156738505747126,2003
"325","6269.TW","Flexium Interconnect Inc","Taiwan",2003-09-23,28,"TWD","Priced",2003-09-23,13.8221,13.8221,8.258105,-0.506353571428571,2003
"326","600429.SS","Beijing San Yuan Foods Co Ltd","Shanghai",2003-09-15,2.6,"CNY","Priced",2003-09-15,6.58,7.3,7.253635,1.80769230769231,2003
"327","A52.SI","AnnAik Ltd","SES",2003-09-04,0.23,"SGD","Priced",2005-10-03,0.12917,0.12917,0.097238,-0.438391304347826,2003
"328","FRE.NZ","Freightways Ltd","NZSE",2003-09-29,1.6,"NZD","Priced",2003-09-29,1.73,1.76,1.048768,0.0999999999999999,2003
"329","HTVE.KL","Hiap Teck Venture Bhd","Kuala Lumpur",2003-09-02,0.55,"MYR","Priced",2003-09-02,0.56212,0.52197,0.52197,-0.0509636363636363,2003
"330","600507.SS","Jiangxi Changli Auto Spring Co","Shanghai",2003-09-30,6.5,"CNY","Priced",2003-09-30,1.27455,1.29405,0.637752,-0.800915384615385,2003
